updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,12,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,29,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,129,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,215,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,240,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,115,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,23,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,41,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,21,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 113,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_113,41,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,52,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,69,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,79,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,48,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,13,,,,,2014
